img_size,conf_thresh,iou_thresh,skip_interval,appearance_weight,MOTA,IDF1,FPS
640,0.2,0.7,5,1.0,1.0,0.81,41.301
640,0.2,0.7,5,1.0,1.0,0.81,40.345
640,0.2,0.7,5,1.0,1.0,0.81,41.431
640,0.2,0.7,5,1.0,1.0,0.81,42.419
640,0.2,0.7,5,1.0,1.0,0.81,41.368
640,0.2,0.7,5,1.0,1.0,0.81,41.74
640,0.2,0.7,5,1.0,1.0,0.81,42.623
640,0.2,0.7,5,1.0,1.0,0.81,42.27
640,0.2,0.7,5,1.0,1.0,0.81,43.182
640,0.2,0.7,5,1.0,1.0,0.81,41.716
640,0.2,0.7,5,1.0,1.0,0.81,42.269
640,0.2,0.7,5,1.0,1.0,0.81,42.719
640,0.2,0.7,5,1.0,1.0,0.81,42.276
640,0.2,0.7,5,1.0,1.0,0.81,43.88
640,0.2,0.7,5,1.0,1.0,0.81,43.032
640,0.2,0.7,5,1.0,1.0,0.81,42.437
640,0.2,0.7,5,1.0,1.0,0.81,41.411
640,0.2,0.7,5,1.0,1.0,0.81,43.644
640,0.2,0.7,5,1.0,1.0,0.81,44.145
